Unexplained	Promoter	Distal	gene	rank	pearson
6.18806430301696	55.0099097115173	38.8020259854658	Urm1	9035	-0.0785074762839697
1.96463654223969	5.71530630469727	92.320057153063	Cercam	5383	0.49370129448246
0	100	0	Odf2	12447	-0.266040597288069
2.61079420798596	7.89820096533567	89.4910048266784	Gle1	5801	-0.352034204996518
0	0	100	Sptan1	1509	-0.00261822321095086
2.68327743172017	88.2127455678007	9.10397700047916	Wdr34	11026	-0.271415892097191
0.416281221091582	99.5837187789084	0	Set	13319	0.213393438036384
6.03569280128334	49.8897132544616	44.0745939442551	Zdhhc12	8744	0.463932190047649
0.986420702024084	99.0135792979759	0	Zer1	13830	-0.270356397579916
0.102901831652603	99.8970981683474	0	Tbc1d13	13013	0.117149089781607
6.37884091793077	68.4753014391287	25.1458576429405	Endog	9897	0.314135328950585
1.49930952850661	91.1619648845926	7.33872558690077	D2Wsu81e	11183	-0.279821582503077
8.33132675174573	91.6686732482543	0	Ccbl1	16036	-0.148632316509924
26.8936170212766	5.31914893617021	67.7872340425532	1700084E18Rik	7437	-0.100894462542524
0.906540038851716	76.1709475501835	22.9225124109648	Dolk	10042	0.0293744262026881
0	0	100	Sh3glb2	1412	-0.178252907718628
0.84773394196283	98.7936093902836	0.358656667753505	Dolpp1	13986	0.165604072188402
0.44674767691208	81.951393852752	17.601858470336	Ppp2r4	10413	-0.00886140178728612
13.883521943141	0	86.116478056859	Ier5l	6159	0.448430722463496
27.9716742539201	0	72.0283257460799	Cstad	7172	0.298014070498755
2.73045507584597	0	97.269544924154	1700001O22Rik	3893	0.388136239081211
4.10958904109589	40.331928345627	55.5584826132771	Asb6	8117	-0.00956808994068546
15.6561967372778	84.3438032627222	0	Prrx2	16396	0.0975089819929137
4.57233848953594	30.9144676979072	64.5131938125569	Ptges	7600	0.253954853479526
3.26903553299492	0	96.7309644670051	Tor1b	4163	0.222712906386732
3.15273236805231	0	96.8472676319477	Tor1a	4101	0.0864955491693627
0.986166278591974	78.9069990412272	20.1068346801808	Fnbp1	10233	-0.0790535255012916
0.389375608399388	99.6106243916006	0	Gpr107	13297	0.336521161176304
2.55924170616114	89.652448657188	7.78830963665087	Ncs1	11139	0.395569505505573
